molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id
CHEMBL4205688,CHEMBL4301328,COc1ccc(-c2c3c4cc(OCCN(C)C)c(OCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,IC50,=,232.9,nM,6.63,CHEMBL4181934
CHEMBL138125,CHEMBL138125,Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccn4)cc23)c1,IC50,=,238.0,nM,6.62,CHEMBL677833
CHEMBL45827,CHEMBL45827,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,IC50,=,240.0,nM,6.62,CHEMBL675521
CHEMBL233324,CHEMBL233324,O=C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,IC50,=,240.0,nM,6.62,CHEMBL893470
CHEMBL455434,CHEMBL455434,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Cc5ccccc5)cc4)c3s2)C1)N1CCOCC1,IC50,=,240.0,nM,6.62,CHEMBL964194
CHEMBL452980,CHEMBL452980,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(c4)c(F)cn5Cc4ccccc4)c3s2)C1)N1CCOCC1,IC50,=,240.0,nM,6.62,CHEMBL964194
CHEMBL514942,CHEMBL514942,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OC,IC50,=,240.0,nM,6.62,CHEMBL964945
CHEMBL571809,CHEMBL571809,CC(=O)OCN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,IC50,=,240.0,nM,6.62,CHEMBL1046364
CHEMBL514942,CHEMBL514942,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OC,IC50,=,240.0,nM,6.62,CHEMBL1073378
CHEMBL1091613,CHEMBL1091613,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccncc2)c1)c1ccccc1Cl,IC50,=,240.0,nM,6.62,CHEMBL1108837
CHEMBL1683962,CHEMBL1683962,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCOCC2)cc1,IC50,=,240.0,nM,6.62,CHEMBL1686143
CHEMBL513909,CHEMBL513909,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,Kd,=,240.0,nM,6.62,CHEMBL1908701
CHEMBL1908395,CHEMBL1908842,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,Kd,=,240.0,nM,6.62,CHEMBL1908701
CHEMBL1095465,CHEMBL1095465,COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1,IC50,=,240.0,nM,6.62,CHEMBL1932339
CHEMBL1952210,CHEMBL1952210,COc1ccc(N2Cc3cnc(Nc4ccccc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,IC50,=,239.0,nM,6.62,CHEMBL1952840
CHEMBL1958215,CHEMBL1958215,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Br)cc3)C2)cc1,IC50,=,240.0,nM,6.62,CHEMBL1958796
CHEMBL2325095,CHEMBL2325095,c1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,IC50,=,240.0,nM,6.62,CHEMBL2327216
CHEMBL2408829,CHEMBL2408829,COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)c2)n1,IC50,=,240.0,nM,6.62,CHEMBL2412780
CHEMBL3416599,CHEMBL3416599,Brc1cc2c(NCc3ccccc3)ncnc2s1,IC50,=,241.0,nM,6.62,CHEMBL3418211
CHEMBL3912361,CHEMBL3912361,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc21,IC50,=,240.0,nM,6.62,CHEMBL3854309
CHEMBL4076363,CHEMBL4076363,NCCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,IC50,=,240.0,nM,6.62,CHEMBL4013157
CHEMBL388978,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,IC50,=,238.0,nM,6.62,CHEMBL4034720
CHEMBL4099713,CHEMBL4099713,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,IC50,=,240.0,nM,6.62,CHEMBL4041414
CHEMBL4125840,CHEMBL4125840,C=CC(=O)N1CC[C@H](Nc2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,IC50,=,238.1,nM,6.62,CHEMBL4124415
CHEMBL4164936,CHEMBL4164936,NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3cc(Cl)c(Cl)cc3Cl)nc3cc4ccccc4cc3c2=O)cc1,IC50,=,240.0,nM,6.62,CHEMBL4135134
CHEMBL2310642,CHEMBL2310642,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@@H](CO)c4ccccc4)c23)c1,IC50,=,238.0,nM,6.62,CHEMBL4416105
CHEMBL4448148,CHEMBL4448148,C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,IC50,=,239.0,nM,6.62,CHEMBL4416105
CHEMBL553,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,239.91,nM,6.62,CHEMBL4700377
CHEMBL4751768,CHEMBL4751768,O=[N+]([O-])c1ccc(F)c(CNc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)c1,IC50,=,242.4,nM,6.62,CHEMBL4721180
CHEMBL4785528,CHEMBL4785528,CCN1CCN(Cc2ccc(Nc3nc(Oc4ccc5ccc(=O)[nH]c5c4)c4sccc4n3)cc2)CC1,IC50,=,240.0,nM,6.62,CHEMBL4770070
CHEMBL3353410,CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,240.0,nM,6.62,CHEMBL5120449
CHEMBL5201846,CHEMBL5201846,COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncn2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,IC50,=,242.0,nM,6.62,CHEMBL5140666
CHEMBL5400930,CHEMBL5400930,C=CC(=O)Nc1cc(-c2cn(C)c3ccccc23)ncn1,IC50,=,239.0,nM,6.62,CHEMBL5330926
CHEMBL5418665,CHEMBL5418665,CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,IC50,=,242.0,nM,6.62,CHEMBL5341566
CHEMBL5432017,CHEMBL5432017,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NC)c23)c1,IC50,=,237.0,nM,6.62,CHEMBL5382277
CHEMBL5566977,CHEMBL5566977,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCNC(=O)CN(C)Cc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,IC50,=,238.8,nM,6.62,CHEMBL5511075
CHEMBL5556841,CHEMBL5556841,C=CC(=O)N1CC(Oc2nn(C(C)(C)C)c3ncnc(N)c23)C1,IC50,=,242.0,nM,6.62,CHEMBL5529483
CHEMBL5569317,CHEMBL5569317,CCS(=O)(=O)n1cc(-c2nc(Nc3ccc(N4CCN(CCCCCCC(=O)Nc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)cc3)ncc2C(F)(F)F)c2ccccc21,Kd,=,240.2,nM,6.62,CHEMBL5549075
CHEMBL5201846,CHEMBL5201846,COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncn2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,IC50,=,242.0,nM,6.62,CHEMBL5577208
CHEMBL5201846,CHEMBL5201846,COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncn2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,IC50,=,242.0,nM,6.62,CHEMBL5577209
CHEMBL5836093,CHEMBL5836093,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccnc(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,IC50,=,237.0,nM,6.62,CHEMBL5730778
CHEMBL6062319,CHEMBL6062319,C/C=C/C(=O)N1CCC[C@@H](n2nc(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,IC50,=,241.0,nM,6.62,CHEMBL5731481
CHEMBL6060780,CHEMBL6060780,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOCCOCCOCC#Cc2cccc3c2C(=O)N(C(C(=O)Nc2nccs2)c2cc(F)ccc2O)C3)C(C)(C)C)cc1,IC50,=,240.0,nM,6.62,CHEMBL5736750
CHEMBL6052248,CHEMBL6052248,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCN3CCN(c5ccc(OCCCN6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)cc5)CC3)n4C(C)C)n2)CC1,IC50,=,240.0,nM,6.62,CHEMBL5736754
CHEMBL5746601,CHEMBL5746601,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)C1,IC50,=,240.0,nM,6.62,CHEMBL5738186
CHEMBL6015436,CHEMBL6015436,C#Cc1cccc(Oc2ncc(-c3cncc(NC4CN(C(=O)C=C)C4)c3)cn2)c1,IC50,=,242.0,nM,6.62,CHEMBL5738864
CHEMBL6173823,CHEMBL6173823,CC(C)Oc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1-c1cnn(-c2ccncc2)c1,IC50,=,237.0,nM,6.62,CHEMBL6127512
CHEMBL5170804,CHEMBL5170804,Cc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,IC50,=,246.0,nM,6.61,CHEMBL5110647
CHEMBL5770880,CHEMBL5770880,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccccc5C(F)(F)F)[C@H]3O4)ccnc2N1,IC50,=,243.0,nM,6.61,CHEMBL5730776
CHEMBL4111809,CHEMBL4111809,CC(=O)Nc1cccc(Nc2nc3cnc(Nc4ccc(C(=O)N[N+]5=CCN(C)CC5)cc4F)nc3n2C(C)C)c1,IC50,=,245.0,nM,6.61,CHEMBL3887186
CHEMBL3676391,CHEMBL3676391,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOCCOC(=O)CC(=O)OCC,IC50,=,246.0,nM,6.61,CHEMBL5729820
CHEMBL3805775,CHEMBL3805775,COCC(C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,IC50,=,247.2,nM,6.61,CHEMBL3807186
CHEMBL5807788,CHEMBL5807788,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4cccc(C(F)(F)F)c4)nc3)c2)C1,IC50,=,247.0,nM,6.61,CHEMBL5738864
CHEMBL3799255,CHEMBL3799255,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(F)(F)F)CC4)cc3OC)ncc2SC)c1,IC50,=,247.8,nM,6.61,CHEMBL3804024
CHEMBL3218347,CHEMBL3218347,CCC(=O)Nc1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1,IC50,=,243.0,nM,6.61,CHEMBL3223211
CHEMBL4855850,CHEMBL4855850,C#CCNC(=O)c1cc(Nc2cc(C3CC3)[nH]n2)nc(N2CCN(Cc3ccc(S(=O)(=O)F)cc3)CC2)n1,IC50,=,244.0,nM,6.61,CHEMBL4830966
CHEMBL3676391,CHEMBL3676391,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOCCOC(=O)CC(=O)OCC,IC50,=,246.0,nM,6.61,CHEMBL3705421
CHEMBL3353410,CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,246.0,nM,6.61,CHEMBL5374831
CHEMBL5826541,CHEMBL5826541,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,IC50,=,244.0,nM,6.61,CHEMBL5736995
CHEMBL4855850,CHEMBL4855850,C#CCNC(=O)c1cc(Nc2cc(C3CC3)[nH]n2)nc(N2CCN(Cc3ccc(S(=O)(=O)F)cc3)CC2)n1,IC50,=,244.0,nM,6.61,CHEMBL6089388
CHEMBL3815115,CHEMBL3815115,S=C(NCCCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,247.0,nM,6.61,CHEMBL3815441
CHEMBL4467561,CHEMBL4467561,C=CC(=O)Nc1cc(Nc2ncc(I)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,244.0,nM,6.61,CHEMBL4382298
CHEMBL273116,CHEMBL273116,Nc1ccccc1Nc1ncnc2cc(Br)ncc12,IC50,=,245.47,nM,6.61,CHEMBL952131
CHEMBL3775285,CHEMBL3775285,O=C1COc2cc3ncnc(Nc4cccc(F)c4)c3cc2N1CCCN1CCOCC1,IC50,=,245.1,nM,6.61,CHEMBL3776094
CHEMBL2408826,CHEMBL2408826,COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,IC50,=,250.0,nM,6.60,CHEMBL2412778
CHEMBL5981483,CHEMBL5981483,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)CC1,IC50,=,250.0,nM,6.60,CHEMBL5738186
CHEMBL3671544,CHEMBL3671544,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)CN(C)C,IC50,=,251.0,nM,6.60,CHEMBL3705421
CHEMBL6151115,CHEMBL6151115,C=CC(=O)N1Cc2nc(-c3cc(-c4c(F)cccc4C(F)F)c(F)cn3)n(-c3ccncn3)c2C1,IC50,=,251.19,nM,6.60,CHEMBL6126249
CHEMBL5394752,CHEMBL5395370,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)/C=C/C)c4c(cnn4CCN(C)C)c3)n2)c2ccccc21,IC50,=,249.0,nM,6.60,CHEMBL5341566
CHEMBL3735474,CHEMBL3735474,CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)CC1(F)F,Ki,=,249.0,nM,6.60,CHEMBL3737948
CHEMBL5982869,CHEMBL5982869,COc1cc(C2CCN(CCO)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,IC50,=,250.0,nM,6.60,CHEMBL5737860
CHEMBL6058480,CHEMBL6058480,C=CC(=O)N1CCC(Sc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC)C1,IC50,=,251.0,nM,6.60,CHEMBL5732397
CHEMBL5186969,CHEMBL5186969,Nc1ccc2ncnc(Nc3ccc4c(c3)CCC4)c2c1,IC50,=,251.3,nM,6.60,CHEMBL5161051
CHEMBL4452106,CHEMBL4452106,O=C(Nc1nccs1)[C@@H](c1cc(F)ccc1O)N1Cc2ccccc2C1=O,IC50,=,250.0,nM,6.60,CHEMBL4410892
CHEMBL3736183,CHEMBL3736183,CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)C[C@H]1F,IC50,=,250.0,nM,6.60,CHEMBL3737956
CHEMBL5400930,CHEMBL5400930,C=CC(=O)Nc1cc(-c2cn(C)c3ccccc23)ncn1,IC50,=,251.0,nM,6.60,CHEMBL5330929
CHEMBL5832595,CHEMBL5832595,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)cc(N)n2)cn1,IC50,=,249.0,nM,6.60,CHEMBL5737542
CHEMBL79060,CHEMBL79060,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCN6CCNCC6)cc5)sc34)ccc2[nH]1,IC50,=,250.0,nM,6.60,CHEMBL674107
CHEMBL113900,CHEMBL113900,CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,IC50,=,250.0,nM,6.60,CHEMBL3616083
CHEMBL272258,CHEMBL272258,Nc1ccccc1Nc1ncnc2ccncc12,IC50,=,251.19,nM,6.60,CHEMBL952131
CHEMBL6172878,CHEMBL6172878,C=CC(=O)N1Cc2nc(-c3cc(-c4ccc(-n5cccn5)cc4F)c(F)cn3)n(-c3ccncn3)c2C1,IC50,=,251.19,nM,6.60,CHEMBL6126278
CHEMBL113900,CHEMBL113900,CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,IC50,=,250.0,nM,6.60,CHEMBL680028
CHEMBL91748,CHEMBL91748,CN(C)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,250.0,nM,6.60,CHEMBL680018
CHEMBL475251,CHEMBL475251,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,Kd,=,250.0,nM,6.60,CHEMBL1908700
CHEMBL2426289,CHEMBL2426289,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,IC50,=,250.0,nM,6.60,CHEMBL2427158
CHEMBL4781497,CHEMBL4781497,CN1CCN(c2ccc(Nc3nc(Oc4ccc5ccc(=O)[nH]c5c4)c4sccc4n3)cc2)CC1,IC50,=,250.0,nM,6.60,CHEMBL4770070
CHEMBL2426377,CHEMBL2426377,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(C)c(-c2cnn3ccccc23)n1,IC50,=,250.0,nM,6.60,CHEMBL2427714
CHEMBL4591327,CHEMBL4591327,CC(C)(O)Cn1/c(=N/C(=O)c2cc(F)cc(-c3cccnc3)c2)[nH]c2ccccc21,IC50,=,250.0,nM,6.60,CHEMBL4324120
CHEMBL5861940,CHEMBL5861940,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCN3CCN(c5ccc(OCCCOCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCc6ccc(-c7scnc7C)cc6)C(C)(C)C)cc5)CC3)n4C(C)C)n2)CC1,IC50,=,250.0,nM,6.60,CHEMBL5736755
CHEMBL6166002,CHEMBL6166002,C=CC(=O)N1Cc2nc(-c3ccc(F)c(Oc4cccc(F)n4)c3)n(-c3ccncc3)c2C1,IC50,=,251.19,nM,6.60,CHEMBL6126249
CHEMBL5744096,CHEMBL5744096,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1,IC50,=,250.0,nM,6.60,CHEMBL5736755
CHEMBL6007655,CHEMBL6007655,COC1(CCN2CCN(c3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1,IC50,=,250.0,nM,6.60,CHEMBL5736754
CHEMBL5517919,CHEMBL5517919,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(OCc4ccc5c(c4)CN(C)C5=O)c3)n2)C1,IC50,=,250.0,nM,6.60,CHEMBL5511552
CHEMBL190651,CHEMBL190651,COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,IC50,=,252.0,nM,6.60,CHEMBL832761
CHEMBL372246,CHEMBL372246,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1N1CCN(C)CC1,IC50,=,250.0,nM,6.60,CHEMBL831153
CHEMBL365805,CHEMBL365805,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1N1CCN(C)CC1,IC50,=,250.0,nM,6.60,CHEMBL832921
CHEMBL4752843,CHEMBL4752843,Cn1c(-c2csc(N/N=C\c3ccc(F)cc3)n2)nc2ccccc21,IC50,=,253.74,nM,6.60,CHEMBL4729710
CHEMBL5932679,CHEMBL5932679,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCN(CC(F)(F)F)CC6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,IC50,=,249.0,nM,6.60,CHEMBL5730776
CHEMBL3671544,CHEMBL3671544,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)CN(C)C,IC50,=,251.0,nM,6.60,CHEMBL5729820
CHEMBL6120517,CHEMBL6120517,O=C(O)CN1CCN(CC(=O)O)CC(=O)Nc2cc3c(Nc4ccc(Br)cc4F)ncnc3cc2NC(=O)C1,IC50,=,251.0,nM,6.60,CHEMBL6075302
CHEMBL169570,CHEMBL169570,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCCC1,IC50,=,250.0,nM,6.60,CHEMBL674693
CHEMBL5863638,CHEMBL5863638,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)c(C#N)cnc3cc2OC)CC1,IC50,=,250.0,nM,6.60,CHEMBL5738188
CHEMBL113023,CHEMBL113023,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C,IC50,=,250.0,nM,6.60,CHEMBL680019
CHEMBL595406,CHEMBL595406,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3C)ncnc2cc1OCCCN1CCN(C)CC1,IC50,=,250.0,nM,6.60,CHEMBL1073378
CHEMBL4537004,CHEMBL4537004,Cc1cc(F)cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1,IC50,=,253.0,nM,6.60,CHEMBL4417510
CHEMBL5741413,CHEMBL5741413,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)C1,IC50,=,250.0,nM,6.60,CHEMBL5738183
CHEMBL247101,CHEMBL247101,Cc1ccn2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,IC50,=,250.0,nM,6.60,CHEMBL903494
CHEMBL1242285,CHEMBL1242285,CC(C)n1nc(-c2cc(O)cc(Br)c2)c2c(N)ncnc21,IC50,=,249.0,nM,6.60,CHEMBL1243977
CHEMBL542733,CHEMBL1191611,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1.Cl,IC50,=,250.0,nM,6.60,CHEMBL676160
CHEMBL1797541,CHEMBL1797541,N#Cc1cnc2ccc(NC(=O)C#CCN(C3CC3)C3CC3)cc2c1Nc1cccc(Br)c1,IC50,=,251.19,nM,6.60,CHEMBL1798351
CHEMBL6152342,CHEMBL6152342,C=CC(=O)N1Cc2nc(-c3cc(Oc4nc(F)ccc4F)c(F)cc3F)n(-c3ccncn3)c2C1,IC50,=,251.19,nM,6.60,CHEMBL6126249
CHEMBL5397162,CHEMBL5405276,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)CC)c4c(cnn4CCN(C)C)c3)n2)c2ccccc21,IC50,=,256.0,nM,6.59,CHEMBL5341566
CHEMBL3353410,CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,Ki,=,256.0,nM,6.59,CHEMBL5120707
CHEMBL5176588,CHEMBL5176588,Cc1cc2cc(Nc3ncnc4ccc(N)cc34)ccc2[nH]1,IC50,=,255.0,nM,6.59,CHEMBL5161051
CHEMBL3416441,CHEMBL3416441,Fc1cccc(COc2ccc(Nc3ncnc4sc(Br)cc34)cc2Cl)c1,IC50,=,257.0,nM,6.59,CHEMBL3418211
CHEMBL283682,CHEMBL283682,CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,IC50,=,258.9,nM,6.59,CHEMBL677385
CHEMBL5750518,CHEMBL5750518,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C=NOC,IC50,=,256.0,nM,6.59,CHEMBL3705421
CHEMBL3671534,CHEMBL3671534,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN,IC50,=,258.0,nM,6.59,CHEMBL3705421
CHEMBL6043073,CHEMBL6043073,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)cc(C#N)n2)cn1,IC50,=,256.0,nM,6.59,CHEMBL5737542
CHEMBL5928693,CHEMBL5928693,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cocn3)cc2c1N[C@H](CO)c1ccccc1,IC50,=,258.0,nM,6.59,CHEMBL5736995
CHEMBL4067916,CHEMBL4067916,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC(F)F)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,IC50,=,257.0,nM,6.59,CHEMBL4038017
CHEMBL3814460,CHEMBL3814460,O=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,IC50,=,259.0,nM,6.59,CHEMBL3815441
CHEMBL5952854,CHEMBL5952854,CN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,IC50,=,254.0,nM,6.59,CHEMBL5730776
CHEMBL5750518,CHEMBL5750518,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C=NOC,IC50,=,256.0,nM,6.59,CHEMBL5729820
CHEMBL3671534,CHEMBL3671534,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN,IC50,=,258.0,nM,6.59,CHEMBL5729820
CHEMBL4078920,CHEMBL4078920,C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4C4CC4)c23)c1,IC50,=,258.0,nM,6.59,CHEMBL4052479
CHEMBL1082012,CHEMBL1082012,Cc1c(C(=O)NCCN2CCN(C)CC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,IC50,=,257.0,nM,6.59,CHEMBL1116652
CHEMBL4792673,CHEMBL4792673,COc1ccc(-c2c3c4cc(OC)c(OC)cc4[nH]c(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,IC50,=,259.0,nM,6.59,CHEMBL4724942
